author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
ptr_dvd,1734982181,849,19,2,0,@elchanan_z משעשע
ptr_dvd,1735019678,3618,149,22,4,"""מעשה אוהב נואש""?
לא יודע... כשאני הייתי פעם אוהב נואש הבאתי לנערה מארז אספנות של אחד האלבומים של Nine Inch Nails."
ptr_dvd,1735023277,17,1,1,0,@OferDerey נפלת על דורי בן זאב אחי
ptr_dvd,1735023155,66,4,1,0,@OferDerey שכחת את השלב של לחכות ליד הרדיו שיהיה את השיר ולהקליט לקלטת
ptr_dvd,1735022418,83,3,0,0,"@CptReality יצאת מגדר ""נואש"" אם ככה..."
ptr_dvd,1735022456,74,1,0,0,@yes_no_maby_yes 🤣😂🤣
ptr_dvd,1735024224,9142,320,10,36,"צריך להבין את ההקשר.
מערכת המשפט הייתה פה אחרי טראומת הטראומות שלה - יו""ר לשכת עורכי הדין דרור חוטר-ישי.
חוטר-ישי היה, כנראה, האדם היחיד שהבין עד הסוף ממש מהרגע הראשון מה הגישה של אהרן ברק מקדמת למעשה.
מעבר לכך חוטר-ישי הוא דמות מרתקת שהייתה מעורבת בכמה מהפרשות המשפטיות המביכות ביותר עבור המדינה בשעתו (קו 300, כמאל קנג', יחיעם אוחנה ועוד).
נגד חוטר-ישי נוהלה מלחמת עולם בכל הכלים המשפטיים הקיימים, כתבי אישום מופרכים, הליכי אתיקה על ביזוי בית המשפט ומה לא.
ממש בסמוך לדיון שגרינצייג מביא, עד 2015, כיהן דורון ברזילי כיו""ר הלישכה.
ברזילי ניסה לייסד את ""משוב השופטים"". כלומר דיווח של עורכי הדין על איכות השיפוט (וגם ניסה להוריד את דמי החבר ב50%, אגב הזעם הנוכחי של בכר...).
מערכת המשפט יצאה למלחמה נגד משוב השופטים, והדברים הגיעו לכך שהוא נודה ואפילו לא הוזמן לאירועים רשמיים שבהם היה נהוג שיו""ר הלישכה נושא דברים.
הסעיף הזה, עליו גרינצייג מדבר, הוכנס לחוק לא באופן מקרי, אלא הוא צריבת המתכת המלובנת על מצח המפסידים.
האילוף היה כל כך יעיל עד שהיום אף אחד לא זוכר שהיה קרב לפני הצלקת."
ptr_dvd,1735027093,3796,225,11,17,"גבר ואישה קמו הבוקר, שתו קפה, נפרדו לשלום, הלכו לעבודה.
אומנם חשו מועקה עמומה ולא מוסברת אך תלו זאת בכאב בטן סתמי.
בודקים מיילים, כותבים משימות.
חיים את חייהם.
הם לא מעלים בדעתם שטיל הכתף שיהרוג את בנם כבר נישא על ידי הרוצח העתידי ברחובות העיר שמרוחקת 10 דק' נסיעה מביתם."
ptr_dvd,1735035462,120,4,1,0,@YHepstein שלי
ptr_dvd,1735036938,74,0,1,0,@omeraricha @YHepstein ברור מה השאלה
ptr_dvd,1735039240,72,1,1,0,@omeraricha @YHepstein אחי אתה בא ללמד אותי על טרנט רזנור? שאני אבין רק 🤣
ptr_dvd,1735045792,400,6,0,0,@GadiTaub1 אחלה צילום
ptr_dvd,1735036984,54,1,0,0,@YHepstein 🤣☹️
ptr_dvd,1735111054,595,24,0,0,"@why_not_42 אכן עצוב, אבל אנחנו שם."
ptr_dvd,1735110512,9090,315,18,14,"לאחרונה התחלתי לחבב מאוד את ערן חרמוני.
מעולם לא דיברתי איתו אבל הוא עשה עלי רושם של איש ציוני, ענייני ואנושי מאוד.
התרשמתי שהוא מקיים שיח לגופו של עניין ולא לגופו של אדם.
חרמוני מסרב להידבק בנגיף השינאה או בזיהום התודעתי של מלחמת האזרחים.
אם מסתכלים על המילייה ממנו הגיע, הוא ניצב כמעט לבדו.
זה כשלעצמו ראוי מאוד להערכה בעיני.
וזה לחלוטין לא רלוונטי אם נסכים או לא נסכים על שלל נושאים, בעיקר מנחם ומעודד לראות שיש עדיין גם דברים כאלה."
ptr_dvd,1735117169,402,31,0,0,@KnessetT @Hofshi_Israel @MoriahAsraf @Segev_Yuval פרס כספי למי שמוצא קשר בין השאלה לתשובה
ptr_dvd,1735118483,169740,1357,331,104,"שוב ושוב ושוב חוזר לתמונה הזו.
שוב ושוב.
מודה ומתוודה שבסמוך לטבח לא שיערתי שתוך שנה ננחית על אויבינו, בכל החזיתות, מכות כך כך מרשימות.
בהתבוננות פנימה אני מהרהר שמא חטאתי אז בהתחלה בחטא המרגלים.
שמא התמקדתי בגובה ביצורי האויב ולא באמונה בנצח ישראל.
כיום גם שונאי ישראל מבינים היטב שליהודים התהילה.
העמידה של נתניהו בלחצים, הפנימיים והחיצוניים, הם פלא שיירשם בדפי ההיסטוריה לדורות.
אני נוטה להאמין, ומתפלל, שגם פרשת החטופים, כך או אחרת, תגיע לסיומה עם כהונת טראמפ.
אך לצד כל זאת, קצת שכחנו שבכל המערכות הביטחוניות שהיו צריכות למנוע את האסון לא השתנה כמעט דבר.
במובנים מסוימים אולי אפילו המצב החמיר, אך לא ארחיב בזה כאן.
ואסור להתבלבל, ועדת חקירה במינוי בית המשפט העליון היא יציקת מלט על המצב הקיים ולא התחלה של שידוד המערכות הנחוץ להישרדותנו.
יום יבוא ואדרנלין המלחמה יתפוגג, המחשבות ישובו לסידרן והעם שלנו יהיה חייב להתמודד עם עומק ההפקרות שאיפשרה לדבר הזה להתרחש מלכתחילה.
---
קשה לי להסתכל להן בעיניים.
אפילו בתמונה."
ptr_dvd,1735123602,3536,121,11,2,"דעות מקוריות, עצמאיות ובלתי תלויות.
דעות מקוריות, עצמאיות ובלתי תלויות. https://t.co/Qge2wrZtAm"
ptr_dvd,1735129112,1084,59,7,0,"@yosefyisrael25 אין בי אלא צער על האופן שבו אתה מנסה לרכוב על אחרים.
https://t.co/MIVrRctsPS"
ptr_dvd,1735128927,41800,974,173,27,"מר אשל, אני מרכין ראשי בטרם אני משיב לך.
אני חושב שאתה משליך עלי עמדות שלא שייכות אלי.
אני לא רוצה שום ועדת טיוח.
להפך, אני רוצה עריפות ראשים, קלון לדורות ושינויים מבניים מרחיקי לכת.
אני רוצה קו פרשת מים.
אני רוצה משהו כל כך מרחיק לכת שבראי ההיסטוריה יתפזו אותו כמעבר לרפובליקה ישראלית חדשה.
אתה לא רוצה ועדה בשליטה ממשלתית מלאה.
ואתה כמובן צודק, ואני כמובן מסכים איתך לחלוטין.
אני רק מעיר שוועדה במינוי בלעדי של ביהמ""ש העליון לא תיקח אותנו כחבר'ה לבירור הנוקב שנדרש כאן.
עוד לפני הפוליטיזציה, משהו השתנה כאן בעקבות ועדות החקירה של יום כיפור או קו 300? לצערנו כלום.
אנחנו צריכים, יחד, ללכת רחוק הרבה יותר.
זה לא שאתה רוצה 100 ואני רוצה 20.
אני רוצה 1000.
ואני אומר את מה שאני אומר מתוך היכרות עם המערכות.
חשוב לי, באופן אישי, שתבין מה אני מנסה לומר.
ובהרכנת ראש נוספת אני מסיים.
משתתף בצערך הבלתי ניתן לתימלול."
ptr_dvd,1735133738,18927,617,40,10,"אבהיר, אם אחרי קריאת תגובתי תבקש ממני למחוק את התמונה, אמחק אותה מתוך רגישות אליך כאבא.
זה בכלל לא קשור למי צודק, אני לא רוצה לצער אותך. בטח לא בשביל ציוץ.
אני חושב שיש ערך בקיום השיח הזה בלי פוליטיזציה של עצם זכר הקורבנות ובלי קיטלוג עמדות שונות כתומכות ב""טיוח"".
עוד אומר שחשוב לי שהעמדה העקרונית שאני מבטא לא תעבור השתקה, על אף צבא המגיבים האלים.
יש מחיר לניסיון למחוק מהשיח כל עמדה שלא מתיישרת, כמו לדוגמה היחס למשפחות החטופים ומשפחות השכול שאינם חלק מהמטה.
אני לדוג' לא חושב שהתומכים בוועדת חקירה ממלכתית רוצים, אקטיבית, טיוח.
בכל אופן אכבד את בקשתך בפן האישי.
@ESHEL2003"
ptr_dvd,1735147472,1136,107,5,0,"ח""כ כהנא, במחילה, האמן לי שאני מכיר היטב את הסנטימנט הזה.
אבל זה לא סנטימנט לסמל דתי או לפרקטיקה פולחנית אלא לכוח פוליטי ולשליטה בתפקיד מנהלי.
הלגיטימציה שאתה נותן לזה היא על חשבון הזכויות הפוליטיות של יתר האזרחים.
זה למעשה העומק של רעיון הפרדת הדת מהמדינה.
מבלי משים הלך הרוח שלך מחזיר אותנו, משטרית, לימי הביניים."
ptr_dvd,1735146587,1956,276,3,0,@MatanKahana יש לרב הראשי וטו דתי על החלטות ממשלה?
ptr_dvd,1735154320,3574,182,5,5,"מהלך חשוב מאוד של השר דיכטר.
החוות ביו""ש הן אירוע אסטרטגי."
ptr_dvd,1735195827,354,3,1,0,@roni_eitan איך עוד לא קם הפרשן שיאמר ש12 המנורות של שלמה היו כל אחת בהתאם לשיטה שונה.
ptr_dvd,1735195482,1747,83,2,2,מתתיהו צדק.
ptr_dvd,1735196470,6230,146,17,4,"לדעתי אין שום הצדקה ל""גיוס"" מהסוג הזה.
בשם אידאת גיוס החרדים מפלים לרעה את האוכלוסיה הכללית.
הבנים שלנו לא יקבלו שום הכשרה מקצועית ולא משכורת מלאה.
זו קייטנת רווחה שמטרתה מצגת סיכום שנה וכפיים.
זה לא צבא.
אם יש צורך בתפקידים האלה תפתחו אותם רוחבית ושהטוב ביותר יקבל שיבוץ, ואם אין אז תסגרו הכל.
צבא צריך להתמקד בהשמדת האויב ולא ביישום פנטזיות של תיקון חברתי.
לחטיבה הקרבית החרדית החדשה הצליחו לגייס 20 איש שאליהם צירפו עוד 30 שהבטיחו להם מסלול טכנולוגי ואז שינו להם שיבוץ.
יש יותר נרשמים לקורס שיבארי חיות מחמד בפרדס חנה.
בשלב התרבותי הנוכחי החרדים לא יתגייסו. נקודה.
את האירוע הזה צריך לסגור במישור הכלכלי במקום להוליך שולל מדינה שלמה בפרויקטים על ניוטרל ושריפת תקציבים."
ptr_dvd,1735202102,202,15,2,0,"@RonelAdani ""אמת שידועה לכולם"".
אני לא בטוח שאתה מקפיד על רצינות בבחירת המילים שלך."
ptr_dvd,1735201867,320,19,3,0,@RonelAdani אני מבין ששוכנעת בזה. כל נשאי עלילות הדם בהיסטוריה היו משוכנעים בדיוק כמוך.
ptr_dvd,1735201298,5500,186,9,10,"איל צודק.
אנסח את זה מעט אחרת - המטרה של ישראל היא השלמת העיסקה והשבת החטופים.
המטרה של חמאס היא שבירת הרוח הישראלית באמצעות סבבים אינסופיים של מו""מ שמתפוצץ.
הישראלים מתקשים להבין את המטרה של האויב ושוב ושוב חווים מפח נפש."
ptr_dvd,1735215833,2025,51,7,0,"אלו לא רק החגים.
למעשה אין דת יהודית במובן הכללי והמודרני של המילה.
יש עם יהודי.
יש לאום, יש תרבות, יש זהות, יש עבר, יש מולדת, יש עתיד."
ptr_dvd,1735195967,0,0,0,5,"RT @KnessetT: הפיגוע שגבה את חייהם של 16 ישראלים | ח""כ עמית הלוי ציטט מתוך ספרו של משה פרל, את רגשות האשמה הקשים שאחזו בפקיד שאישר למחבל שא…"
ptr_dvd,1735233225,1336,26,0,1,"@SPstyyn82948 @calcalist @zvizerahia1 לא מכיר אותך שמואל, אבל זו טעות בתום לב שיכולה לקרות לכל אחד.
לגופו של עניין אין לך מה להתבייש בקנייה בויקטוריהס סיקרט, מפרגן לך כל החיים רכישות שם.
כתבה צהובה של רכלנים קטנים שמתעלמים מההסבר ההגיוני ומחפשים קליק בייטס."
ptr_dvd,1735303872,1138,107,2,2,"@MatanKahana תחושות סובייקטיביות לא גוזרות מסקנה פוליטית.
יש בישראל טבעונים שמוכנים להקיז דמם כדי למנוע שחיטה. זה לא אומר שצריך לשחוט חיות רק בהסכמה רחבה שכוללת אותם.
יש בישראל קבוצה ששיכנעה אותך שאם משהו לא עושה להם נעימי בלב (במקרה הזה, תחושת השליטה במדינה) אז צריך לעצור את הדמוקרטיה."
ptr_dvd,1735405300,30940,1049,80,85,"כל מי שקצת מכיר את המערב, ולא דרך אולפן שישי או חופשות, יודע שהאמת היא שיש נהירה בינלאומית של רופאים למדינות מערב אירופה וצפון אמריקה.
זה בגלל שהשכר שם הופך אותם במהירות רבה לעשירים מופלגים.
אבל יהודים, כמו יהודים, צריכים לייצר הסבר מדוע כל מעשה הוא בכלל לשם אידאה, לשם קיום מצווה.
רק כך רופא ישראלי יכול לעזוב ללונדון - שם היהודים המקומיים בחרדה אדירה מהאנטישמיות ומהמוסלמים, ובכלל נוהגת אצלם עליונות הפרלמנט ומפטרים יועמ""ש בגלל אי הסכמות כל שני וחמישי - ולספר לשואלים שהוא בכלל יורד מהארץ לשם ייחוד קודשא בריך הוא ושכינתיה.
דרויאנוב פינת הבעל שם טוב."
ptr_dvd,1735404761,748,54,1,0,"שבוע טוב ח""כ כהנא,
אנחנו לא נכריע כאן בדיון מי מכיר טוב יותר מה, וזה גם פחות חשוב.
אני בהחלט סבור שצריך להתחשב בתחושות סובייקטיביות, כמו שמתחשבים בכל תנאי השטח כשמנסים לקדם מדיניות. אבל זה לא גוזר את המסקנה הפוליטית לפיה תחושות עזות מצדיקות מתן זכות וטו משטרית.
לעתים האנשים הטועים ביותר הם העזים ביותר, אגב.
לכן צריך להיצמד לבסיס, למסגרת שמאפשרת חירות, שוק חופשי ומסחר פתוח של דעות ועמדות - כלומר כללים שמאפשרים זכויות פוליטיות שוות לכל אזרח.
העובדה שעניין כל כך יסודי הפך בישראל לשנוי במחלוקת היא דבר מצער מאוד, אותי לפחות."
ptr_dvd,1735407499,3360,91,7,0,"@MatanKahana חבל מאוד ח""כ כהנא, דווקא היו לנו דיון מעניין.
אתה לא מטיף ל""שיח אחר""? והנה גלשת לסיסמאות ריקות.
חבל.
חנוכה שמח לך ולכל משפחתך."
ptr_dvd,1735407260,3099,274,3,2,"@Birnhack לא ביקש להסיר, הצעתי להסיר, לא התווכחתי - ואין שום קשר בין הנושא לדברים שלך.
כלומר אחוז האמת מתוך התגובה שלך מייצג לא רע את האקדמיה המשפטית כיום, למרבה הצער."
ptr_dvd,1735406803,962,63,2,0,"אני חושב שאתה עושה נזק גדול, מתוך כוונות טובות, בלגיטימציה שאתה מעניק להלך הרוח של אנשים במחנה החדש שלך.
ואני מדבר על גישה ה-""It's my way or the highway"".
הדבר החשוב ביותר כדי לאפשר מחדש שיח דמוקרטי הוא מיגור הרוח הדכאנית והאנטי-דמוקרטית הזו.
עזוב מדינה, בחיינו האישיים לא היינו סובלים גישה כזו מאיש.
ושים לב שלא אמרתי מילה על תוכן הדברים שאני הייתי רוצה שיוכרעו, זה כמעט שולי כאשר כה רבים כופרים בעצם הזכויות הפוליטיות של אחיהם האזרחים.
הדברים שלי מצטיירים אצלך, אני משוכנע, כדברים שבאים מהקצה האחד בעוד שאתה מנסה לעמוד באמצע ולהבין את כל הקצוות.
אבל האמת היא שאני לא בשום קצה (שוב, עוד לא נכנסו בכלל לדיון על תוכן הנורמות שאנחנו רוצים) - אני פשוט רוצה זכויות לכל השחקנים בעוד שאתה מגבה קבוצה שחושבת שאם לא עושים כדברה אז אין משחק."
ptr_dvd,1735409143,2114,66,4,1,אני חושב שהדיאלוג הזה מעניין.
ptr_dvd,1735465263,2423,107,3,1,מדהים
ptr_dvd,1735497482,1796,83,4,5,אמת פשוטה שקצת נשכחה
ptr_dvd,1735498744,3999,238,21,7,"העובדה שאחרי כל מה שעברנו ישנם יהודים שעדיין חושבים שמי שמצטט את גטה, קורא את דוסטויבסקי, מזמזם את הוולקירה או מדקלם את דנטה הוא בהכרח אדם טוב יותר - מטילה צל כבד על ההנחה שעסקינן בעם חכם באופן חריג."
ptr_dvd,1735508396,3506,313,3,20,"חנוכה ראשון אחרי השואה.
מחנה העקורים בציילסהיים, גרמניה. https://t.co/l3N9YBX8gZ"
ptr_dvd,1735544789,780,29,3,0,"שימו לב לטכניקה המדהימה של רמברנדט.
[מתוך A Young Scholar and his Tutor] https://t.co/fQgtr2zMG0"
ptr_dvd,1735563755,1747,18,10,2,"האם בסך הכל הטוויטר (מה יותר דומיננטי אצלכם):
א. חושף אתכם לעובדות ולטענות חדשות ומסייע לכם בתהליך החשיבה?
ב. מסיח את הדעת, מטופש, מפעיל רגשית על ניוטרל ומפריע לשקט הנדרש לחשיבה מעמיקה?"
ptr_dvd,1735567203,5773,291,10,20,"ברור לכולנו שזה יופיע ב""חדשות מלפני שנה"" כן?"
SagiBarmak,1727791693,8563,641,26,17,"עכשיו תארו לעצמכם מה צה""ל יגלה בעוד כמה שנים בשטחי סי אם נמסור אותם לשליטה ערבית."
SagiBarmak,1727808992,1441,96,3,2,"המדיניות שלנו כשלה, המזרח התיכון עולה בלהבות, ההרתעה שלנו בקרשים, אנחנו נגררים אחר האירועים, אף אחד לא מבין מה אנחנו עושים- אבל היי, הצלחנו ליירט את הטילים האיראנים!"
SagiBarmak,1727810539,3255,315,7,9,"בגלל טיל אחד תקפנו לפני יומיים בתימן נמל ימי, תחנות כוח ומתקני נפט.

האיראנים שיגרו לעברנו קרוב ל-200 טילים. בפעם השנייה."
SagiBarmak,1727857049,1342,49,1,0,"מאמר חשוב מאוד של ניצן. שמחנו לפרסמו ב-'השילוח'. שנה טובה, שנת ניצחון!"
SagiBarmak,1727938821,1447,45,3,1,"בשטף האירועים הביטחוניים נבלע העימות בין הסגנים למשרת הנשיא בארה""ב- טים וולז מצד הדמוקרטים וג' די ואנס מצד הרפובליקנים. כמה רשמים שלי מהאירוע: 

1. ברור למדי שואנס ניצח. הוא היה רהוט יותר, חד יותר ומשכנע יותר כשם שוולז היה מגושם, מסורבל ולעיתים מוזר. 

2. ההשפעה המיידית של העימות על המרוץ לנשיאות לא תהיה רבה. ואולם לטווך הארוך האירוע עתיד להקפיץ את המעמד של ואנס בקרב רבים מהמרכז האמריקאי. הפער בין ההשחרה שהוא עבר על ידי התקשורת הליברלית להופעה שלו בעימות פשוט גדול מידי. 

3. לכל אורך המרוץ לנשיאות ואנס מחפש מגע עם התקשורת. הוא צעיר, רהוט ואנרגטי וחשוב מכל- בעל משנה סדורה. במובנים רבים הוא יהיה הפנים של השמרנות האמריקאית בעידן שאחרי טראמפ. 

לניתוח יפה שמדגיש את החשיבות להשקפתו של המרתו של ואנס לקתוליות, קראו את המאמר של יצחק מור שפרסמנו בגיליון האחרון של 'השילוח':"
SagiBarmak,1728033355,22815,849,49,41,"בזמן מלחמה רכבת ישראל מוכרחה לעבוד כל הזמן. 24/7, שבעה ימים בשבוע, ללא הפסקה. זה כל כך מובן מאליו שמגוחך לציין את זה. מוכנות כזו לחירום היא האחריות הראשית והבסיסית ביותר של שר התחבורה, כפי שהבטחת רציפות חינוכית במלחמה היא האחריות הבסיסית ביותר של שר החינוך."
SagiBarmak,1728033447,1794,68,4,0,ההחלטה על כך היא החלטת ממשלה. הביצוע באחריות ובסמכות משרד התחבורה. עוד לא מאוחר לעשות זאת. להתעורר.
SagiBarmak,1728049545,413,11,0,1,@YuvalItamar אני תומך בהרחבת אפשרות ההיסעים לאזרחים ואנשי צבא בזמן חירום. כזה פשוט.
SagiBarmak,1728112101,643,16,2,0,@attilus מה היסטורי ודרמטי במאמר?
SagiBarmak,1728120347,28238,222,68,12,"כל חברה לאומית חפצת חיים מעלה על נס את גיבוריה (אנשים שהקריבו מעצמם ולעיתים אף את עצמם) עבור המולדת/הרפובליקה וכדומה. באותה נשימה ממש, כל חברה לאומית חפצת חיים מביטה בעין שלילית במי שבחרו לפרוש מהמפעל המשותף (ובפרט בזמן מלחמה). המחשבה לפיה קהילייה פוליטית צריכה להשהות שיפוט ערכי ואף לגלות אדישות בין מי שמסכנים את חייהם במנהרות ברפיח ובלבנון ובין מי שעושים צ'ק אאוט בנתב""ג היא מופרכת מיסודה.

הניסיון לנרמל ירידה מהארץ הוא לא יותר ולא פחות מביטוי פוסט-ציוני של מי שבעיניהם מדינת ישראל אינה הכפפה המתאימה ליד האולטה ליברלית שלהם. הציבור הישראלי אכזב אותם (הוא דתי מידי, לאומי מידי, ניצי מידי, גס רוח מידי, סוציאליסטי מידי) ולכן יוצקים סיפור שיחליק בגרון את ההחלטה לעזוב בשעה שהדורות הקודמים ייבשו כאן ביצות."
SagiBarmak,1728126188,2770,53,5,0,"הליברליזם שלי יושב על תשתית לאומית-שמרנית. חירות הפרט שלי כיהודי בארץ ישראל תלויה בקיומה של מדינת לאום חזקה שמסוגלת לאכוף חוק וסדר. ברמת הפרט שכל אחד יהיה בריא ויעשה מה שטוב לו. נתב""ג פתוח והמדינה צריכה לאפשר לכל מי שרוצה להגר לעזוב. ברמה החברתית והלאומית, אני עומד מאחורי כל אות ומילה בציוץ שלי."
SagiBarmak,1728134964,883,23,4,0,@OriKatz3 זו התפרצות לדלת פתוחה. שורה תחתונה: החברה הישראלית זקוקה למנהיגים אמיצים שמחוברים למקום הזה ולאנשים שמאמינים בה. היא לא זקוקה להטפות מוסר מצד מי שהחליטו לעזוב.
SagiBarmak,1728136857,179,3,4,0,"@eyalroz האם החילוני באיראן נהנה מזכויות פוליטיות מוגנות? הוא יכול לבקר את השלטון? להעמיד חלופה פוליטית? האם הוא נהנה מכל החירויות שמהן אתה נהנה כחילוני בישראל? מאיפה מגיעה ההשוואה הזו בכלל? וכאמור, מי שאיבד תקווה מהמקום הזה- על מה בכלל יש לדבר איתו? אני רוצה לבנות ישראל טובה יותר."
SagiBarmak,1728151114,9245,281,23,12,"שרשור מצויין שמסביר היטב מדוע אין תקומה לשמאל המדיני בישראל. מה, בעצם, מצופה ממני כאזרח ישראלי להיאחז בו? בהצהרות ריקות של שר החוץ הירדני ומקבילו הסעודי? עם הירדנים, נזכיר, יש לנו כבר הסכם שלום. בנוגע לסעודים- ידנו מונפת להסכם. אין לנו שום סכסוך איתם. 

מה מצופה ממני כאזרח לבלוע? מדינה פלסטינית כושלת ונחשלת שתהווה איום ביטחוני מרחק יריקה ממרכז הארץ? האם עדיין לא נפל האסימון שהרעיון המטורף הזה גמור?

השמאל המדיני גמור מסיבה פשוטה: העובדות הקשות של המציאות. בצד השני ישנם מיליוני אנשים שזהותם מבוססת על דבר אחד בלבד- שלילה מוחלטת של הציונות, אנטישמיות גסה ואתוס לאומי שמעלה על נס מרצחים. לצערנו, טרם נמצאה לכך תרופה. אבל זה לא אומר שעלינו ללגום תרופות אליל."
SagiBarmak,1728151356,543,20,0,0,@shaiagmon תודה על השרשור. בסדר לא להסכים וכל דעה לסל הדעות מוסיפה משהו.
SagiBarmak,1728128016,1027,21,3,0,@DuduLagziel אפשר גם לבקר את שיח ההשתמטות וגם לבקר את שיח נרמול הירידה. מה זה אפשר? צריך.
SagiBarmak,1728135177,458,6,1,1,"@eyalroz איך נקבע כיצד תראה הכנסת הבאה ואם סמוטריץ וגלודקנופף ישבו בה? אני מציע בחירות, כיבוד תוצאות הבחירות ואז בחירות נוספות וחוזר חלילה. יש לך הצעה אחרת?"
SagiBarmak,1728124356,681,4,0,0,@yaniv_man לא
SagiBarmak,1728145719,219,2,1,0,@GadiHalperin אילו חוקי דת חדשים העבירו פה?
SagiBarmak,1728155888,3458,55,0,0,@NeilMegas בהצלחה תותחים! https://t.co/i1zbN35qug
SagiBarmak,1728154070,589,27,2,0,@tehilaberdugo הסכם מדיני אמיתי בלבנון אף פעם לא נוסה
SagiBarmak,1728207703,118,4,0,0,@UriZung היסטוריה לאומית שונה. מוקד הזהות שלהם אינו מבוסס על שלילת הציונות.
SagiBarmak,1727888360,1900,163,4,4,סנקציות. איך לא חשבנו על זה קודם? מורשת הכאוס של ביידן. https://t.co/m2A3w0Pk6H
SagiBarmak,1728201681,2781,196,6,2,"בדקתי את ההגדרות. אנחנו לא שם. המשך יום טוב ובהצלחה לצה""ל."
SagiBarmak,1727784588,5453,456,10,25,"לפני חודשים ספורים הממשל האמריקאי התנגד לכניסה ישראלית לרפיח (""למדתי את המפות"", קבעה אז קמלה האריס). היום הוא מגבה את פלישת ישראל לדרום לבנון. מדיניות החוץ של הממשל מגיבה להישגים של ישראל בשטח- חשוב לזכור את זה."
SagiBarmak,1728280923,3150,274,9,16,"האנושות ידעה כמה וכמה אידיאולוגיות טוטליטריות שביצעו פשעים נוראיים נגד האנושות. אבל אף לא אחת מהן חגגה, העלתה על נס ופיארה בפומבי אונס נשים, רצח תינוקות וחטיפת קשישים. האסלאם הרדיקלי הוא הדבר הקרוב ביותר שיש לרוע בצורתו המובהקת ביותר."
SagiBarmak,1728452588,3173,121,24,2,"ראש שב""כ שמוסר ""התרעה כללית"" למלחמה לא שונה ממפכ""ל שמוסר ""התרעה כללית"" על גל פשיעה, מבלי לדעת יום, שעה, עיתוי והיקף, או משר בריאות שמוסר התרעה כללית למגפה, מבלי שיש ביכולתו לספק פרטים אפידימיולוגיים רלוונטיים. התרעות כאלה יכול לספק כל פנסיונר שיושב על סיגריה בפיצוציה. חוסר רצינות זה לא משהו לנפנף בו, בטח אם אתה ראש השב""כ."
SagiBarmak,1728413013,2698,231,3,5,כל מילה. להחזיק אצבעות שיהפוך לראש הממשלה הקנדי בשנה הבאה.
SagiBarmak,1728364772,0,0,0,1,"RT @hashiloach: מדינת ישראל חייבת לנצח במלחמה הנוכחית. אך מהו, בעצם, ניצחון? האם אפשר להגיע לניצחון מוחלט? כיצד צריכה להיראות אסטרטגיה שתכל…"
SagiBarmak,1728325531,0,0,0,8411,RT @JDVance: Our prayers are with our allies in Israel this morning as we remember the American and Israeli citizens who were slaughtered l…
SagiBarmak,1728238913,3919,152,1,18,"לפני שנה נחשפנו בצורה המזוויעה ביותר שניתן להעלות על הדעת לצלמה המפלצתי של התנועה הלאומית הפלסטינית, תנועה לאומית שאין בה דבר מלבד שלילת הציונות, אנטישמיות מבחילה והערצת המוות. רוע מזוקק שאם רק היה עולה בידו היה מטהר, פשוטו כמשמעו, את המרחב כולו מיהודים ובוזז את רכושם. אם בבאזל נוסדה מדינת היהודים הרי שבשדות הקטל של בארי הגיע הקץ לכל פנטזיה של ריבונות פלסטינית בארץ ישראל."
SagiBarmak,1728137748,763,16,0,0,לפני שמחסלים את מחבלי חיזבאללה קוראים ב-'השילוח'. https://t.co/MB5pSNUQe8
SagiBarmak,1728155224,128,5,1,0,@tehilaberdugo משיחיות
SagiBarmak,1728135916,191,1,1,0,@eyalroz אני חושב שאנחנו גרועים מאוד בלחזות את העתיד ושמה שהמדינה הזו צריכה זה אנשים שמאמינים בה ולא את אלה שמספרים לנו כמה הכל רע ועתיד להיות רע עוד יותר.
SagiBarmak,1728135002,180,3,0,0,@AmchBur @DuduLagziel פלוטוקרטיה ברוח אטילה שומפלבי
SagiBarmak,1728464183,3731,245,7,19,בואו נצא מדרום לבנון ונפקיד את גורלנו בידיו של כוח בינלאומי. מה כבר יכול להשתבש? https://t.co/fDuijeSh3q
SagiBarmak,1728497606,1931,127,5,4,"תארו לעצמכם שלא להבין על מה המחלוקת העקרונית כאן לאחר כל כך הרבה זמן. הרשו לי לעזור: היום זה היום, כמו בכל יום, שבו בית המשפט העליון הוא הרשות העליונה במארג הרשויות, כפוף רק ואך ורק לגבולות החוקתיים שהוא בוחר לשים על עצמו. או במילים אחרות, פסק דין אחד של שכל ישר לא משנה לקונה חוקתית של רשות שלטונית נטולת חסמים, איזונים ובלמים."
SagiBarmak,1728560441,681,13,2,0,אתם רוצים להיות בכנס הזה. מספר המקומות מוגבל. לינק להרשמה 👇 https://t.co/s75HC0x7Pf
SagiBarmak,1728560451,324,1,0,0,https://t.co/pcZ0b6bWa7
SagiBarmak,1728645838,6798,374,13,3,"אני, בכיתה ט', חושב שהגעתי לשיא התחכום והחשיבה הביקורתית ולא מבין למה המבוגרים בחדר לא מתרשמים ממני. https://t.co/z7raEKYuPO"
SagiBarmak,1728759668,13531,924,19,14,לקח לעתיד: לא לרצוח יהודים.
SagiBarmak,1728819439,217,3,3,0,"@ZakenDanny91125 @Idaneretz ראש כנופיה עם מקל גדול שיכול להשליט סדר. לא לעסוק ב""בניית משטר"" אלא רודנות, אך רודנות שאינה מכוונת כלפי חוץ."
